,price,bathrooms,sqft_living,grade,sqft_living15
17574,680000.0,1.75,2140,7,1620
17575,763000.0,2.5,3220,10,2610
17576,375000.0,1.0,800,5,1790
17577,475000.0,2.5,1800,7,1570
17578,219000.0,2.5,809,7,1260
17579,415000.0,2.25,1820,7,1820
17580,90000.0,1.0,580,5,1700
17581,220000.0,1.0,580,5,1700
17582,616000.0,2.0,2900,8,1810
17583,269500.0,1.0,1140,6,1730
17584,395350.0,1.0,1060,6,1460
17585,770000.0,3.0,2320,7,1760
17586,840000.0,2.5,3450,9,3030
17587,428950.0,1.0,1760,8,1350
17588,800000.0,3.75,3370,9,3530
17589,401000.0,1.0,1940,7,2170
17590,303697.0,2.0,2520,7,2040
17591,355000.0,1.0,1360,7,1490
17592,350000.0,1.0,800,6,1020
17593,754999.0,2.5,3010,10,2840
17594,982218.0,1.75,2340,9,2830
17595,406500.0,2.0,1780,8,2470
17596,1650000.0,3.25,4200,10,2370
17597,565000.0,1.75,1720,7,1360
17598,160000.0,1.0,830,6,1092
17599,220000.0,1.0,1090,6,1460
17600,1284000.0,4.25,5040,11,4300
17601,970000.0,2.75,3500,9,1450
17602,115000.0,1.0,1080,5,1070
17603,124000.0,1.0,1080,5,1070
17604,157000.0,1.0,1080,5,1070
17605,183000.0,1.0,870,6,870
17606,527000.0,2.5,2830,9,2730
17607,407193.0,2.0,1880,8,1750
17608,970000.0,2.75,3600,9,1590
17609,535000.0,2.5,2340,7,1310
17610,245000.0,2.0,2040,6,1460
17611,337000.0,1.75,1310,7,1790
17612,630000.0,2.0,1470,8,1880
17613,320000.0,1.75,1370,7,1490
17614,228500.0,1.0,1080,6,1170
17615,293000.0,2.5,1990,7,1900
17616,447000.0,1.0,1310,7,1280
17617,226500.0,1.75,1640,7,1680
17618,436000.0,2.25,1770,7,1850
17619,451000.0,2.5,2050,8,2320
17620,315000.0,1.0,1170,5,1810
17621,450000.0,1.0,1340,7,1450
17622,635000.0,1.5,2240,7,1740
17623,292500.0,1.0,880,5,1217
17624,329900.0,2.5,2170,8,2300
17625,531000.0,1.5,1260,7,2140
17626,725000.0,1.75,1880,7,3550
17627,355300.0,2.5,1620,7,1450
17628,280000.0,2.5,1610,7,1820
17629,1095000.0,2.75,3330,10,2390
17630,605004.0,2.0,1370,9,2010
17631,260000.0,1.0,690,6,840
17632,748000.0,2.5,3170,7,2060
17633,776000.0,2.0,1990,7,1470
17634,425000.0,1.0,1080,6,1200
17635,230000.0,1.0,1870,6,1650
17636,418000.0,1.75,1670,7,1800
17637,440000.0,2.5,2800,9,2530
17638,858450.0,2.75,3460,9,3390
17639,390000.0,2.0,1930,7,1400
17640,957000.0,3.0,2370,9,1690
17641,507000.0,1.0,1180,7,1680
17642,575000.0,1.0,1320,7,1360
17643,700000.0,1.75,1350,7,1880
17644,239950.0,1.5,1068,7,1078
17645,253000.0,1.0,1580,7,1480
17646,540000.0,1.0,1690,7,1970
17647,1550000.0,4.0,5120,11,2510
17648,805000.0,2.5,3960,10,3290
17649,920000.0,3.25,2420,9,1810
17650,496600.0,2.5,1910,8,1940
17651,246000.0,2.25,1440,8,1510
17652,350000.0,3.0,2320,7,1200
17653,585000.0,2.0,1670,8,1480
17654,450000.0,1.75,1390,7,1060
17655,746000.0,2.5,2620,9,2850
17656,598555.0,2.5,3040,9,3040
17657,820000.0,2.5,2990,9,2870
17658,266500.0,2.25,1740,7,1740
17659,370000.0,1.0,2360,6,2640
17660,625000.0,2.75,2240,7,1716
17661,243500.0,2.0,1610,7,1610
17662,340000.0,1.0,700,6,1160
17663,559950.0,3.0,2730,8,1150
17664,315000.0,2.75,1780,7,1792
17665,753000.0,2.5,3070,9,3640
17666,800000.0,3.0,2060,8,1760
17667,550000.0,2.25,1360,7,1900
17668,465000.0,2.0,1430,7,1530
17669,465000.0,2.25,1840,7,1670
17670,710000.0,2.25,2000,8,2080
17671,505000.0,2.5,1820,8,1860
17672,690000.0,1.75,2330,9,2330
17673,217500.0,2.0,1070,7,1430
17674,500000.0,1.0,930,7,1740
17675,325000.0,2.0,1040,6,2300
17676,500000.0,2.25,1960,8,1960
17677,721500.0,3.25,2970,9,2970
17678,924000.0,1.5,2200,9,2860
17679,2005000.0,4.5,3810,10,3810
17680,345000.0,1.5,830,8,1130
17681,825000.0,3.5,3920,10,3740
17682,560000.0,2.0,2870,9,2870
17683,599000.0,2.0,2560,8,2390
17684,211000.0,1.5,1350,6,1350
17685,425000.0,2.25,1240,8,1760
17686,750000.0,2.75,3210,7,2450
17687,479000.0,2.5,1690,7,1650
17688,612500.0,2.5,2550,9,2750
17689,605000.0,1.75,3240,7,2650
17690,1364000.0,2.5,3560,10,1660
17691,389900.0,2.5,2160,7,2290
17692,710000.0,2.5,3060,9,2870
17693,295000.0,2.5,1690,7,1690
17694,275250.0,2.25,1520,7,1410
17695,250000.0,2.5,2040,7,1570
17696,709000.0,2.0,2360,8,2600
17697,399500.0,1.75,1360,7,1320
17698,225000.0,2.5,2000,7,1750
17699,500000.0,2.5,1650,8,1800
17700,364900.0,3.0,2500,8,2290
17701,356000.0,1.5,1140,7,1380
17702,616750.0,1.5,2140,9,1060
17703,755000.0,2.75,2870,8,2570
17704,327500.0,1.0,830,6,1180
17705,605000.0,2.25,1960,8,2080
17706,179950.0,1.5,1130,6,1140
17707,633000.0,2.75,3630,11,3620
17708,349950.0,2.0,1764,7,1490
17709,1080000.0,2.75,2770,8,2340
17710,425000.0,2.5,2650,9,2920
17711,990000.0,2.75,2500,9,2090
17712,410000.0,1.0,2710,7,2150
17713,590000.0,2.25,2490,8,2690
17714,242000.0,1.75,1500,7,1500
17715,775000.0,2.0,1160,5,2961
17716,680000.0,1.5,1880,8,2070
17717,217000.0,2.5,1340,7,990
17718,395000.0,2.5,1960,8,1690
17719,572500.0,2.25,2030,8,2030
17720,559900.0,3.0,2200,7,1960
17721,845000.0,2.0,2540,9,2190
17722,241000.0,2.0,1520,8,1890
17723,1325000.0,2.25,2360,8,2840
17724,475000.0,1.75,1340,7,1650
17725,575000.0,1.5,1400,7,1470
17726,455000.0,2.75,3030,8,2060
17727,839000.0,2.5,3200,10,3200
17728,475000.0,1.5,1580,7,1520
17729,600000.0,1.0,2120,7,1900
17730,515000.0,1.0,1640,7,1780
17731,425000.0,2.25,1890,8,1830
17732,565000.0,2.0,1710,7,1710
17733,498000.0,2.0,1140,6,1650
17734,739000.0,3.0,2720,8,1940
17735,355000.0,1.75,1650,7,1060
17736,263000.0,1.75,1790,8,1970
17737,375000.0,1.75,1680,7,950
17738,322000.0,1.75,2200,7,2200
17739,325000.0,1.0,830,6,1050
17740,290000.0,1.0,770,7,1390
17741,809950.0,2.5,3280,10,3110
17742,969500.0,3.25,2080,8,2680
17743,665000.0,2.5,2790,9,2750
17744,635000.0,3.5,4150,11,3840
17745,272450.0,2.25,1780,7,1510
17746,427000.0,1.75,1460,7,1820
17747,261500.0,1.0,1410,8,1500
17748,488800.0,2.25,2170,8,2170
17749,340000.0,1.0,690,6,1380
17750,398950.0,3.0,3000,8,2520
17751,217000.0,1.0,870,6,1020
17752,799000.0,2.5,3170,9,2590
17753,160000.0,1.0,1540,6,910
17754,447000.0,1.0,1270,7,1560
17755,765000.0,1.75,2190,8,2190
17756,1320000.0,3.5,4410,11,4760
17757,445000.0,2.5,2790,9,2550
17758,310000.0,1.0,1510,8,1125
17759,380000.0,1.75,1800,7,1940
17760,325000.0,1.0,2410,7,1880
17761,345000.0,2.75,2250,8,2070
17762,300000.0,1.0,950,6,1080
17763,530000.0,1.75,2860,8,2460
17764,583500.0,1.75,2860,8,2460
17765,410000.0,1.0,1560,7,1680
17766,535000.0,1.5,1940,7,1250
17767,2050000.0,3.25,3580,7,2410
17768,345000.0,2.5,2040,7,1720
17769,539000.0,1.0,1700,7,1740
17770,590000.0,2.5,3700,8,2020
17771,187000.0,1.75,1050,8,1150
17772,270000.0,2.0,1690,7,1690
17773,546000.0,1.0,1120,7,1420
17774,520000.0,1.75,1490,10,1460
17775,515000.0,2.0,2220,7,1600
17776,990000.0,2.5,2160,8,2300
17777,382000.0,1.0,870,7,1300
17778,1210000.0,1.75,1900,8,2510
17779,900000.0,3.5,3370,8,1820
17780,675000.0,2.75,3370,7,1720
17781,460000.0,1.0,880,7,1960
17782,234000.0,1.0,940,5,1200
17783,399000.0,1.0,1340,7,1340
17784,253500.0,1.5,1440,7,1720
17785,475000.0,1.5,1750,7,1740
17786,740000.0,3.5,3990,8,1310
17787,799000.0,2.5,2860,8,1440
17788,390000.0,2.5,1940,8,1900
17789,421000.0,1.5,1400,7,1220
17790,296500.0,2.5,1770,7,1590
17791,895000.0,2.0,1710,8,1760
17792,386000.0,2.5,2810,8,1770
17793,424000.0,1.0,1580,8,2130
17794,749000.0,1.0,1580,7,1280
17795,523000.0,1.0,1440,7,1700
17796,389000.0,2.5,2420,10,1400
17797,270000.0,1.5,1930,7,1620
17798,275000.0,1.0,1190,7,1450
17799,287500.0,2.5,2240,7,1780
17800,345000.0,2.5,2550,7,1750
17801,427000.0,1.0,920,6,1570
17802,508450.0,1.75,1520,7,1510
17803,705000.0,2.0,1460,7,1690
17804,550000.0,1.5,1900,9,2920
17805,380000.0,1.5,1430,7,1520
17806,539900.0,2.5,2500,8,2460
17807,330000.0,1.0,720,5,1760
17808,455000.0,1.0,1140,7,1410
17809,510000.0,4.0,3530,10,3360
17810,315000.0,2.0,1220,6,1980
17811,206000.0,1.0,1320,7,1260
17812,592500.0,3.0,2170,8,2020
17813,744000.0,2.5,2020,8,2410
17814,334500.0,2.5,1990,8,2110
17815,886000.0,2.0,2660,7,2350
17816,600000.0,2.5,2360,8,2780
17817,850000.0,2.0,2740,9,2140
17818,550000.0,1.75,1360,7,1540
17819,184900.0,1.0,1230,6,1230
17820,245000.0,1.5,1260,7,1510
17821,370000.0,1.0,1040,7,3120
17822,480000.0,2.5,2700,8,2470
17823,579000.0,1.75,1800,7,1310
17824,339275.0,1.5,1590,7,1590
17825,425000.0,2.75,1360,7,1700
17826,170000.0,1.75,1370,7,1370
17827,950000.0,2.5,3320,10,3320
17828,623000.0,2.5,2980,8,2690
17829,477000.0,2.5,1350,8,1350
17830,330000.0,1.0,1160,7,1160
17831,600000.0,2.25,1480,8,1280
17832,570000.0,2.0,1640,7,2270
17833,515000.0,2.5,2680,8,2540
17834,805000.0,2.25,2440,7,1710
17835,555000.0,2.5,2920,9,2760
17836,245000.0,2.25,1780,7,1820
17837,638150.0,2.5,2170,8,2390
17838,1650000.0,4.5,5550,9,3470
17839,269950.0,2.5,2060,7,1610
17840,195000.0,1.5,1050,6,1100
17841,159100.0,1.0,790,6,1150
17842,550000.0,1.0,1010,6,1260
17843,299000.0,1.0,1040,6,1390
17844,1375000.0,3.5,3130,9,1500
17845,249500.0,1.0,900,6,860
17846,700000.0,1.0,1470,7,2160
17847,275000.0,1.0,1080,5,1720
17848,565000.0,2.25,2440,7,2510
17849,425000.0,1.75,2520,7,1660
17850,620047.0,1.75,1760,7,2040
17851,480000.0,2.25,1820,8,2050
17852,515000.0,2.25,1820,8,2050
17853,420000.0,2.5,3040,8,2420
17854,610000.0,3.25,3490,8,2660
17855,849000.0,1.5,2440,8,2140
17856,718000.0,1.75,2280,8,1610
17857,295000.0,2.25,1980,9,2360
17858,871000.0,1.75,2360,7,2100
17859,430000.0,3.75,3890,8,1820
17860,440000.0,2.5,2300,7,1960
17861,405000.0,1.0,910,7,1040
17862,340000.0,2.0,1140,7,1140
17863,675000.0,2.5,2390,9,2600
17864,480000.0,1.0,1150,7,1390
17865,362500.0,2.0,2330,7,1550
17866,752888.0,2.5,2420,9,2630
17867,255000.0,1.75,960,6,1720
17868,283700.0,1.75,1010,6,1410
17869,335000.0,2.5,2370,8,2190
17870,285000.0,1.75,2880,8,1380
17871,278000.0,2.25,2400,8,2170
17872,731000.0,2.5,3670,8,2340
17873,335000.0,1.5,1140,7,1200
17874,334200.0,1.75,1410,7,2240
17875,642000.0,1.0,1530,7,1530
17876,540000.0,1.75,1720,7,1930
17877,299000.0,2.5,1620,6,1620
17878,560000.0,1.75,1570,7,1790
17879,852000.0,2.75,1990,7,1820
17880,306000.0,1.0,930,7,1340
17881,440000.0,1.75,1550,7,1550
17882,517000.0,1.0,1650,7,2240
17883,379000.0,1.0,800,7,920
17884,360000.0,1.0,930,6,1730
17885,645000.0,1.5,2550,7,1840
17886,217000.0,1.0,720,5,840
17887,255000.0,1.0,620,6,620
17888,625000.0,2.5,2360,10,2400
17889,680000.0,1.75,1760,8,1980
17890,440000.0,1.75,2100,7,2100
17891,615000.0,2.25,2480,9,2570
17892,239000.0,1.0,1040,6,1030
17893,462500.0,2.5,1656,7,2030
17894,619400.0,2.0,2090,7,1660
17895,975000.0,2.75,2520,7,2790
17896,330000.0,1.0,700,6,1060
17897,985000.0,3.25,4030,11,4090
17898,430000.0,1.0,760,6,780
17899,2458000.0,5.25,6500,11,2270
17900,778000.0,2.0,1840,7,1390
17901,219000.0,2.0,1090,7,1490
17902,1595000.0,2.5,2980,8,2340
17903,715000.0,2.25,1900,9,2040
17904,950000.0,2.5,2790,10,3520
17905,425000.0,1.0,1280,8,1540
17906,239000.0,1.0,1510,7,1510
17907,310000.0,1.0,920,6,2260
17908,400000.0,1.0,700,7,1130
17909,428000.0,1.75,1980,7,1680
17910,600000.0,1.0,1440,8,1640
17911,415000.0,4.0,2740,9,2290
17912,401000.0,1.0,1400,7,1760
17913,292000.0,1.75,2270,7,1210
17914,291750.0,2.25,1310,7,1600
17915,227000.0,1.75,1680,8,2040
17916,675000.0,2.25,2260,9,2820
17917,397500.0,2.25,1350,8,1350
17918,206000.0,1.5,1820,7,1430
17919,1190000.0,3.5,3380,10,2790
17920,360000.0,1.75,2140,7,1720
17921,427500.0,2.5,2430,8,2650
17922,115000.0,1.0,940,6,1310
17923,559000.0,1.5,2070,7,1770
17924,420000.0,1.0,1510,7,1560
17925,550000.0,1.75,2550,8,2560
17926,282150.0,1.0,700,7,1070
17927,260000.0,1.0,1150,6,1150
17928,428000.0,2.5,2340,7,1970
17929,319950.0,3.25,1510,7,1510
17930,1350000.0,2.0,2070,7,3000
17931,552000.0,1.0,1150,7,1463
17932,637000.0,2.75,2190,7,1600
17933,213000.0,1.75,1980,7,1980
17934,215000.0,1.0,960,6,1060
17935,590000.0,1.75,2180,8,2020
17936,390000.0,2.5,2560,8,2130
17937,287000.0,2.25,2270,7,1920
17938,580000.0,2.75,3550,7,3370
17939,424000.0,2.0,1330,8,1900
17940,610000.0,2.5,2110,8,2050
17941,1320000.0,3.25,3470,11,3910
17942,623500.0,3.0,1550,7,1310
17943,260000.0,1.0,570,6,2040
17944,906000.0,2.5,2030,9,1450
17945,330000.0,2.0,1500,7,1580
17946,275000.0,1.0,920,6,1040
17947,290000.0,1.0,1470,7,1420
17948,599950.0,1.0,1150,7,2240
17949,550000.0,3.0,4180,11,3010
17950,289000.0,1.75,1690,7,1530
17951,411000.0,2.75,2150,8,1980
17952,826000.0,3.25,2330,10,2080
17953,400000.0,2.0,2680,7,1430
17954,342000.0,2.5,1740,8,1740
17955,475000.0,1.75,1320,7,2070
17956,1205000.0,3.5,3150,9,1550
17957,455000.0,3.0,2480,7,1820
17958,850000.0,3.0,3330,8,1610
17959,185000.0,1.0,1010,7,1820
17960,850000.0,3.25,4920,9,3700
17961,239900.0,1.75,1570,7,1920
17962,765000.0,3.75,3580,10,2740
17963,437000.0,1.75,2220,8,2070
17964,240000.0,1.5,1010,7,1640
17965,395000.0,1.0,1440,7,1550
17966,320000.0,1.0,1230,7,1710
17967,525000.0,1.75,1710,8,2100
17968,260000.0,3.0,2390,8,1820
17969,450000.0,2.75,2840,9,2840
17970,560000.0,2.5,2300,9,2280
17971,310000.0,3.0,2270,7,1950
17972,440000.0,2.5,2290,9,2700
17973,458450.0,1.0,1330,7,1590
17974,200000.0,1.0,1200,7,1380
17975,430000.0,2.25,2160,7,1950
17976,360000.0,1.0,1120,7,1320
17977,311000.0,2.5,2090,7,1450
17978,615000.0,3.25,1470,8,1470
17979,575000.0,1.75,2270,8,2260
17980,2027000.0,3.75,4100,11,3880
17981,430000.0,1.75,1440,6,1500
17982,400000.0,1.5,1200,7,1510
17983,340000.0,1.75,1720,7,1480
17984,351000.0,0.75,930,6,1590
17985,440000.0,2.5,2400,8,2040
17986,298000.0,2.5,1960,8,2360
17987,300000.0,1.75,1890,8,1430
17988,310000.0,2.25,1590,7,1540
17989,500000.0,2.5,2590,9,2730
17990,399900.0,1.0,860,7,1540
17991,343000.0,2.5,1270,8,1420
17992,415000.0,2.25,1130,8,1140
17993,410000.0,2.5,1860,8,2040
17994,320000.0,1.0,1802,7,1810
17995,1990000.0,3.0,4480,12,3220
17996,253000.0,1.0,1310,7,1400
17997,630000.0,2.5,2320,9,2610
17998,216000.0,1.0,1130,7,1270
17999,540000.0,2.5,2180,8,1930
18000,212000.0,1.5,1830,5,1520
18001,300000.0,2.75,2340,8,2640
18002,969950.0,2.5,2830,10,1780
18003,715000.0,1.0,1610,6,1940
18004,1321620.0,2.75,2410,10,2980
18005,1444000.0,2.75,2660,8,2410
18006,305000.0,1.0,1030,7,1030
18007,458000.0,4.0,1390,9,1620
18008,275000.0,1.75,1580,6,1180
18009,550000.0,2.75,2330,8,1100
18010,742000.0,3.25,1540,9,1540
18011,700000.0,1.0,1570,8,1640
18012,640000.0,3.0,2940,8,2020
18013,352000.0,0.75,1240,7,1210
18014,301500.0,1.0,1410,7,1800
18015,630000.0,2.5,2190,8,2190
18016,340000.0,2.5,3040,7,2670
18017,477500.0,1.75,1860,7,1800
18018,285000.0,2.5,1690,7,1900
18019,255000.0,2.75,1900,7,1640
18020,315000.0,2.5,1600,8,1890
18021,830000.0,3.0,2530,6,1886
18022,539950.0,2.25,1860,8,1760
18023,980000.0,2.25,2390,8,2280
18024,735000.0,2.5,3100,9,2710
18025,536000.0,2.25,2650,8,2700
18026,575000.0,2.0,1520,7,1530
18027,500000.0,1.0,1510,6,1300
18028,285500.0,1.75,1960,8,1960
18029,498000.0,2.75,2270,7,1750
18030,412000.0,1.0,910,7,970
18031,607000.0,2.5,2100,8,2160
18032,199000.0,1.0,1000,6,1490
18033,492500.0,2.75,2760,7,2470
18034,585000.0,2.5,2840,8,1934
18035,326995.0,2.5,1860,7,1940
18036,372500.0,2.25,1920,8,1890
18037,528000.0,0.75,840,6,1850
18038,400000.0,1.5,2390,7,1370
18039,344000.0,2.5,2100,7,2130
18040,409950.0,3.0,2430,8,2430
18041,625000.0,2.0,1880,8,1920
18042,304950.0,1.75,1350,7,1370
18043,381500.0,2.0,2160,9,2450
18044,215000.0,1.75,1430,7,1720
18045,345000.0,1.75,2840,7,2170
18046,363000.0,0.75,2510,7,2130
18047,240000.0,1.0,1690,7,1700
18048,548050.0,2.0,1930,8,1900
18049,314000.0,1.0,720,6,670
18050,800000.0,2.5,2990,11,3340
18051,400000.0,1.75,2300,7,1200
18052,247000.0,1.0,460,4,990
18053,540000.0,1.75,1240,7,1640
18054,410000.0,2.5,1900,8,1900
18055,525000.0,1.75,2120,8,2040
18056,820000.0,2.5,2440,8,2020
18057,1250000.0,2.25,3300,8,3250
18058,244000.0,1.0,1180,7,1330
18059,275000.0,1.0,520,5,800
18060,577000.0,1.75,2070,7,1690
18061,446950.0,2.5,2250,7,1820
18062,457000.0,2.5,2050,8,2680
18063,320000.0,1.5,1310,7,1310
18064,210000.0,1.5,1250,7,1320
18065,220000.0,2.5,2130,8,1770
18066,589000.0,2.0,2250,7,2250
18067,435000.0,2.0,1880,7,1670
18068,375000.0,1.0,1520,7,1670
18069,1735000.0,3.5,4010,10,1870
18070,545000.0,1.75,1660,8,1670
18071,970000.0,2.25,3400,10,1860
18072,705000.0,1.75,2320,8,1990
18073,915557.0,3.25,3740,9,2920
18074,259000.0,1.5,1810,7,1520
18075,1695000.0,2.25,3170,10,2980
18076,427000.0,1.75,1680,7,1640
18077,390000.0,1.0,930,6,1670
18078,363000.0,2.5,2390,8,2070
18079,612000.0,2.5,2680,7,1950
18080,380000.0,1.75,1790,8,1790
18081,230000.0,3.0,1680,7,1820
18082,580000.0,1.75,1570,8,1490
18083,770000.0,1.0,2230,8,2280
18084,207200.0,2.0,1260,6,1120
18085,525000.0,2.0,1790,7,1700
18086,925000.0,2.5,2440,7,2440
18087,883000.0,2.25,2410,8,1820
18088,455000.0,2.5,1780,7,1610
18089,343500.0,2.5,1900,7,2230
18090,244000.0,1.0,960,6,1090
18091,397000.0,1.75,1640,7,1640
18092,180500.0,1.0,850,6,1160
18093,310000.0,2.75,2150,7,2150
18094,315000.0,2.5,2780,7,2260
18095,718000.0,1.0,1030,7,2230
18096,279950.0,1.75,1930,7,1600
18097,689000.0,2.5,2080,8,2560
18098,828000.0,2.5,3520,10,3490
18099,150000.0,1.0,890,6,1260
18100,505400.0,1.75,1640,7,1380
18101,1680000.0,3.25,4860,11,4040
18102,217450.0,1.0,1040,7,1440
18103,677000.0,2.5,2820,9,2560
18104,361000.0,2.5,1320,8,1830
18105,620000.0,2.5,2590,8,1670
18106,176000.0,2.25,1540,7,1460
18107,330000.0,1.0,960,7,1580
18108,290000.0,2.5,1190,7,2230
18109,711000.0,2.5,2770,9,2770
18110,295000.0,1.75,1060,7,1410
18111,1096500.0,3.25,4010,11,4010
18112,257500.0,2.0,1140,7,1460
18113,240000.0,1.0,1910,6,1380
18114,645000.0,2.5,2340,9,2340
18115,499000.0,1.75,1170,7,1570
18116,321000.0,1.0,1290,7,1290
18117,449000.0,2.5,1810,8,1470
18118,515000.0,2.5,1820,7,1600
18119,456000.0,1.5,2220,8,2030
18120,865000.0,3.75,3830,9,2440
18121,515500.0,2.5,2920,9,2920
18122,576925.0,2.5,2630,8,2360
18123,243000.0,1.75,1320,7,1670
18124,253400.0,2.0,1400,7,1270
18125,292000.0,2.5,1600,7,2020
18126,271500.0,2.5,1490,7,1880
18127,765000.0,2.5,2170,8,2150
18128,375000.0,3.25,1280,8,1280
18129,382880.0,2.0,1620,7,1660
18130,852500.0,2.5,2630,9,2400
18131,475000.0,1.5,1240,7,1440
18132,462000.0,1.75,1300,7,1180
18133,762400.0,1.75,2430,8,2750
18134,330000.0,1.5,1890,7,1890
18135,473000.0,2.25,1890,8,2390
18136,550000.0,1.5,2440,7,1920
18137,449500.0,2.25,1780,7,2060
18138,744000.0,2.75,2830,10,3840
18139,700000.0,2.0,2490,7,2240
18140,511100.0,2.5,1560,7,1920
18141,317950.0,2.5,1980,7,2200
18142,542950.0,2.5,2070,8,2740
18143,490000.0,1.75,1490,8,2350
18144,760000.0,3.5,3090,8,1720
18145,475000.0,2.25,1580,7,1970
18146,1702500.0,4.5,5190,11,4460
18147,435000.0,2.75,2692,9,2336
18148,399000.0,2.5,1740,8,2100
18149,627000.0,2.0,1940,7,1700
18150,346500.0,2.5,2150,7,1920
18151,412000.0,1.5,1320,7,1720
18152,845000.0,2.5,3360,10,3150
18153,373000.0,1.75,1850,7,1480
18154,725000.0,2.25,2880,8,2460
18155,376000.0,2.5,2420,7,1630
18156,552500.0,1.0,2020,7,1200
18157,365000.0,2.0,2280,6,1790
18158,700000.0,2.5,3010,9,2590
18159,315000.0,2.25,2550,8,1770
18160,262500.0,2.0,1540,7,1540
18161,660000.0,2.25,2280,8,1920
18162,340000.0,2.5,2450,7,3300
18163,660500.0,2.5,2950,7,2200
18164,280000.0,1.0,690,6,1650
18165,267000.0,1.0,800,6,1490
18166,230000.0,1.0,1470,4,1670
18167,417000.0,2.25,1840,8,2150
18168,252000.0,1.0,1170,7,1680
18169,791000.0,1.75,2344,7,1770
18170,415000.0,1.0,1230,6,1300
18171,339000.0,1.75,1150,7,1560
18172,158000.0,1.0,1140,6,1190
18173,535000.0,1.0,1660,7,1230
18174,818900.0,1.0,1080,7,1280
18175,550000.0,2.0,1720,7,1350
18176,240000.0,1.0,590,6,1370
18177,590000.0,3.25,1290,9,1710
18178,369300.0,1.5,1480,7,1850
18179,510000.0,2.5,2600,7,2440
18180,542500.0,2.5,2040,8,1940
18181,262500.0,1.0,970,7,1480
18182,900000.0,3.0,2620,7,1760
18183,1100000.0,3.5,4560,9,2990
18184,368000.0,1.75,1750,7,2030
18185,825000.0,3.5,3620,9,2330
18186,343500.0,2.0,1660,7,2380
18187,273500.0,1.0,1360,6,1230
18188,1000000.0,2.5,2044,9,2440
18189,770000.0,3.0,2370,8,1350
18190,400000.0,2.0,1170,7,1400
18191,225000.0,1.0,1660,7,1660
18192,345000.0,1.0,2020,7,1530
18193,450000.0,2.5,2530,8,2280
18194,334850.0,1.0,870,7,1310
18195,605000.0,3.0,3670,8,1730
18196,760000.0,3.5,3180,10,3670
18197,390000.0,1.5,1870,6,1380
18198,488000.0,2.5,1940,8,2110
18199,3300000.0,3.25,4220,11,3810
18200,1063000.0,4.5,4820,11,3880
18201,608000.0,2.0,2400,8,2340
18202,1385000.0,2.25,2930,11,1870
18203,299950.0,1.0,800,6,1640
18204,818000.0,3.25,2200,7,1410
18205,355000.0,2.5,2400,9,2400
18206,1855000.0,3.25,5570,9,3170
18207,660000.0,3.25,1980,7,1630
18208,2367000.0,2.25,3530,9,3530
18209,1211000.0,2.5,3430,10,3920
18210,255950.0,2.5,1720,7,1720
18211,475000.0,1.5,1930,7,1230
18212,362950.0,1.75,2140,7,1830
18213,452000.0,1.75,1110,7,1800
18214,315000.0,1.75,1970,7,1890
18215,330950.0,2.5,1630,7,1610
18216,535000.0,2.25,2520,8,2780
18217,479000.0,2.25,2270,7,1770
18218,340000.0,2.5,1212,7,1256
18219,312000.0,2.0,1890,7,1600
18220,305000.0,2.25,1370,7,1370
18221,270000.0,2.5,1770,7,1770
18222,529999.0,2.5,1710,8,1470
18223,587100.0,1.0,1190,7,1700
18224,459800.0,2.0,1690,7,1280
18225,451000.0,1.75,1680,7,1680
18226,2475000.0,3.25,4340,11,1680
18227,525000.0,2.25,2040,7,2020
18228,250000.0,1.0,1110,6,2240
18229,475000.0,2.0,2040,7,1870
18230,235000.0,1.5,1920,7,1400
18231,230000.0,1.5,1330,7,1420
18232,581000.0,1.0,1630,7,1220
18233,415000.0,1.0,1520,7,1470
18234,522500.0,1.0,1520,7,1470
18235,383000.0,1.5,1340,8,1990
18236,315000.0,1.75,2500,7,1710
18237,591000.0,2.0,1460,7,1590
18238,750000.0,2.25,3140,9,2370
18239,430000.0,1.75,2150,7,1480
18240,712000.0,2.5,3140,10,2340
18241,510000.0,2.5,2310,8,2660
18242,480000.0,1.0,710,6,1480
18243,538000.0,1.0,1460,7,1430
18244,464000.0,2.75,730,7,980
18245,476000.0,2.5,1440,7,1600
18246,349500.0,2.0,1130,7,1600
18247,270000.0,2.25,1810,8,1820
18248,740000.0,2.5,2710,10,2710
18249,395000.0,2.5,2740,9,2460
18250,498000.0,2.5,1690,7,1950
18251,339900.0,2.5,1470,7,1500
18252,539000.0,2.5,2830,9,3557
18253,400000.0,1.0,1410,8,1910
18254,225000.0,2.5,2170,7,1860
18255,330000.0,2.25,1340,6,1670
18256,1387800.0,3.0,2480,10,2950
18257,490000.0,2.75,1990,8,3120
18258,260000.0,2.75,2240,7,1580
18259,469900.0,2.5,2990,9,2740
18260,493000.0,1.75,2120,7,1850
18261,740000.0,2.25,2920,9,2310
18262,148900.0,1.75,1700,7,1280
18263,475000.0,2.5,1620,7,1470
18264,415000.0,1.0,760,7,1520
18265,229500.0,1.0,1230,7,1240
18266,1355000.0,3.75,4960,11,5200
18267,385000.0,2.5,2030,7,1500
18268,230000.0,2.25,1830,7,2240
18269,425000.0,1.0,970,7,1570
18270,189900.0,1.0,1000,5,1010
18271,238000.0,1.0,750,6,1050
18272,968060.0,2.5,2620,7,3050
18273,921000.0,1.5,2220,7,1800
